Week,Date,Year,Flights,Actual_Disruption_Rate,Predicted_Disruption_Rate,MAE,AUC,AUC_DEVIATION,CUSUM,CUSUM_ALERT,AUC_MA20,AUC_STD20,UPPER_BAND,LOWER_BAND,BOLLINGER_ALERT,AUC_CHANGE,CHANGE_ALERT,TOTAL_ALERTS,ALERT_TIER
2013-W25,2013-06-17,2013,131076,0.24626171076322134,0.5395300291813061,0.46969613076344086,0.7196225487437128,0.026337158537231065,0.6105019217309946,0,0.7009776595470862,0.02213455529038731,0.7452467701278609,0.6567085489663116,0,0.010432672602638249,0,0,Green
2013-W26,2013-06-24,2013,130720,0.34168451652386783,0.5673861156584941,0.4562178337037572,0.7320288694857435,0.038743479279261805,0.6492454010102564,0,0.7031851284357296,0.02294614917849816,0.7490774267927258,0.6572928300787333,0,0.01240632074203074,0,0,Green
2013-W27,2013-07-01,2013,120014,0.21335010915393204,0.5420327458423766,0.4828263235031826,0.7126204661499667,0.019335075943484936,0.6685804769537413,0,0.7052966169610794,0.021677507843803605,0.7486516326486866,0.6619416012734721,0,0.01940840333577687,0,0,Green
2013-W28,2013-07-08,2013,131483,0.30149905310952746,0.5639790841707637,0.4634004711785628,0.7388516406680987,0.045566250461617,0.7141467274153583,0,0.7078026388035641,0.02254153636702929,0.7528857115376226,0.6627195660695056,0,0.02623117451813206,0,0,Green
2013-W29,2013-07-15,2013,131367,0.24997906627996377,0.5537403744799761,0.47355109406734125,0.7280307451549348,0.0347453549484531,0.7488920823638114,0,0.7090866604317538,0.0229424572727629,0.7549715749772796,0.663201745886228,0,0.010820895513163897,0,0,Green
2013-W30,2013-07-22,2013,131246,0.24774850281151425,0.5527553361456855,0.4782422372414551,0.7100730255297762,0.016787635323294525,0.765679717687106,0,0.7101762354269886,0.02241374857316073,0.7550037325733101,0.6653487382806671,0,0.017957719625158575,0,0,Green
2013-W31,2013-07-29,2013,131177,0.21521303277251347,0.5224288852521057,0.4755383303345454,0.6877918439460814,-0.005493546260400328,0.7601861714267056,0,0.7109662399657425,0.021245024842120794,0.7534562896499841,0.6684761902815008,0,0.022281181583694853,0,0,Green
2013-W32,2013-08-05,2013,130901,0.22523128165560233,0.5096577644163158,0.4619865042318456,0.7137347740919928,0.020449383885511097,0.7806355553122167,0,0.7121907651860784,0.020623826382356648,0.7534384179507917,0.6709431124213651,0,0.025942930145911425,0,0,Green
2013-W33,2013-08-12,2013,128018,0.21403240169351184,0.5056466952454568,0.46072797246145153,0.7150349145202357,0.021749524313753987,0.8023850796259707,0,0.7146267227853162,0.0175715044544749,0.7497697316942661,0.6794837138763664,0,0.0013001404282428908,0,0,Green
2013-W34,2013-08-19,2013,125791,0.17606983011503208,0.46694406234125907,0.4415848945947023,0.7157094146220324,0.022424024415550692,0.8248091040415214,0,0.7168083557044125,0.014440221116218148,0.7456887979368487,0.6879279134719762,0,0.0006745001017967045,0,0,Green
2013-W35,2013-08-26,2013,117608,0.1519879600027209,0.4212216060343257,0.41361375333887695,0.7092964452851351,0.016011055078653413,0.8408201591201748,0,0.7167996395953812,0.014444935024532417,0.745689509644446,0.6879097695463163,0,0.0064129693368972784,0,0,Green
2013-W36,2013-09-02,2013,119620,0.12347433539541883,0.3942013538573733,0.3952730449807229,0.7021239656613616,0.008838575454879871,0.8496587345750547,0,0.7148949180227331,0.013686037306026017,0.7422669926347851,0.687522843410681,0,0.007172479623773542,0,0,Green
2013-W37,2013-09-09,2013,119888,0.17410416388629388,0.3819287803965236,0.38252649236988534,0.7381827050681958,0.04489731486171411,0.8945560494367688,0,0.7159100804739498,0.014638894098158373,0.7451878686702665,0.686632292277633,0,0.03605873940683424,0,0,Green
2013-W38,2013-09-16,2013,120060,0.1812760286523405,0.39983001845706745,0.39514586669437474,0.7244764918452294,0.03119110163874772,0.9257471510755165,0,0.7177605034355181,0.013114072799652966,0.7439886490348241,0.6915323578362121,0,0.01370621322296639,0,0,Green
2013-W39,2013-09-23,2013,120092,0.13009192952070078,0.3880020548987821,0.38698203734751174,0.7138509431664442,0.02056555295996243,0.946312704035479,0,0.7173380932154776,0.013096234825645266,0.7435305628667681,0.6911456235641871,0,0.01062554867878529,0,0,Green
2013-W40,2013-09-30,2013,120695,0.14524213927668916,0.37182742188063495,0.3781343724112299,0.7173824374132025,0.02409704720672079,0.9704097512421997,0,0.7177595434678425,0.012946982961092436,0.7436535093900274,0.6918655775456577,0,0.00353149424675836,0,0,Green
2013-W41,2013-10-07,2013,120616,0.15970518007561185,0.4025872769701543,0.40023946148930395,0.7122916553832236,0.019006265176741866,0.9894160164189416,0,0.7166832316380338,0.012426036519699498,0.7415353046774328,0.6918311585986349,0,0.005090782029978924,0,0,Green
2013-W42,2013-10-14,2013,121192,0.15170968380751204,0.4041720054116103,0.3996533809935381,0.7171728940662316,0.023887503859749915,1.0133035202786915,0,0.716106881398682,0.012102451197029325,0.7403117837927407,0.6919019790046232,0,0.004881238683008049,0,0,Green
2013-W43,2013-10-21,2013,121053,0.13697306138633492,0.38173832957919085,0.38792069548469826,0.6945698157655089,0.0012844255590271914,1.0145879458377187,0,0.7156017736354091,0.012795769281233408,0.7411933121978759,0.6900102350729423,0,0.022603078300722723,0,0,Green
2013-W44,2013-10-28,2013,118932,0.14177008710859987,0.3788887402074705,0.3851017786664478,0.7088584066413844,0.01557301643490272,1.0301609622726215,0,0.7155852001604246,0.012804722800200181,0.7411946457608249,0.6899757545600242,0,0.014288590875875529,0,0,Green
2013-W45,2013-11-04,2013,120169,0.12758698166748497,0.3749321477637796,0.38217812529112777,0.6979631824859065,0.004677792279424775,1.0348387545520463,0,0.7145022318475343,0.013349623510979325,0.741201478869493,0.6878029848255756,0,0.010895224155477945,0,0,Green
2013-W46,2013-11-11,2013,120155,0.14616953102242936,0.3763148727988549,0.3855697019105985,0.6965427940609776,0.0032574038544959105,1.0380961584065422,0,0.712727928076296,0.013255449348273995,0.739238826772844,0.686217029379748,0,0.0014203884249288645,0,0,Green
2013-W47,2013-11-18,2013,120226,0.19301981268610782,0.4041350420930423,0.40137863087820846,0.7197890309717916,0.026503640765309866,1.064599799171852,0,0.7130863563173873,0.01334897989602165,0.7397843161094305,0.686388396525344,0,0.023246236910813955,0,0,Green
2013-W48,2013-11-25,2013,112429,0.1843296658335483,0.4433389963489334,0.4304580699867553,0.6917296455413955,-0.0015557446650862339,1.0630440545067659,0,0.710730256561052,0.012705044827452083,0.7361403462159563,0.6853201669061478,0,0.0280593854303961,0,0,Green
2013-W49,2013-12-02,2013,117064,0.31868892229891344,0.5118519146497038,0.4357147071020933,0.7484312275124534,0.05514583730597167,1.1181898918127375,0,0.711750280678928,0.0148114330632474,0.7413731468054228,0.6821274145524332,1,0.0567015819710579,1,2,Orange
2013-W50,2013-12-09,2013,115540,0.2907737580058854,0.5904596955466785,0.488032150641831,0.7097718793393173,0.01648648913283557,1.134676380945573,0,0.711735223369405,0.014813380848209542,0.7413619850658241,0.6821084616729859,0,0.0386593481731361,0,0,Green
2013-W51,2013-12-16,2013,120281,0.32292714560071833,0.6099566577164284,0.4768802149313434,0.7408428892163341,0.0475574990098524,1.1822338799554255,0,0.7143877756329178,0.015048236325338946,0.7444842482835957,0.6842913029822398,0,0.03107100987701683,0,0,Green
2013-W52,2013-12-23,2013,113729,0.2590807973340133,0.6098392003352419,0.501429851033393,0.7331251277066417,0.03983973750016001,1.2220736174555855,0,0.7153572933136502,0.01561780625915061,0.7465929058319514,0.684121680795349,0,0.007717761509692389,0,0,Green
2014-W01,2013-12-30,2013,109361,0.43627984382000895,0.6246141190776507,0.4352117214352071,0.767989835583872,0.0747044453773903,1.296778062832976,0,0.718005039366832,0.01955326190194669,0.7571115631707254,0.6788985155629387,1,0.03486470787723028,0,1,Yellow
2014-W02,2014-01-06,2014,106106,0.37740561325466987,0.6495604716171851,0.476244459790869,0.7366625008454022,0.04337711063892047,1.3401551734718964,0,0.7190526936780004,0.019980451438261035,0.7590135965545225,0.6790917908014783,0,0.031327334738469825,0,0,Green
2014-W03,2014-01-13,2014,104482,0.16281273329377308,0.540229205940857,0.5005040407227249,0.6912319772031623,-0.0020534130033194042,1.338101760468577,0,0.7181494702739017,0.020834740706675074,0.7598189516872519,0.6764799888605516,0,0.04543052364223987,1,1,Yellow
2014-W04,2014-01-20,2014,105037,0.22921446728295744,0.5116481637969919,0.4703584355596183,0.6909404920674005,-0.0023448981390812307,1.3357568623294958,0,0.7175902965942037,0.021429075401680524,0.7604484473975648,0.6747321457908426,0,0.00029148513576182644,0,0,Green
2014-W05,2014-01-27,2014,103900,0.2953224254090472,0.5525556599114436,0.47848710724584015,0.6923455477443113,-0.0009398424621703816,1.3348170198673253,0,0.7152984387280095,0.021561537376840648,0.7584215134816907,0.6721753639743282,0,0.001405055676910849,0,0,Green
2014-W06,2014-02-03,2014,105315,0.3098134168921806,0.5773167164564353,0.48170454950792985,0.7039690143911552,0.010683624184673501,1.3455006440519988,0,0.7142730648553058,0.02158970192160409,0.757452468698514,0.6710936610120977,0,0.011623466646843883,0,0,Green
2014-W07,2014-02-10,2014,107389,0.32116883479686004,0.5784028053445458,0.4899247857644416,0.6700402037713673,-0.023245186435114418,1.3222554576168843,0,0.712082527885552,0.023749335858685543,0.7595811996029231,0.6645838561681809,0,0.03392881061978792,0,0,Green
2014-W08,2014-02-17,2014,110551,0.25980769056815406,0.5769012948600597,0.496534059487881,0.7057654335283432,0.012480043321861478,1.3347355009387458,0,0.711501677691309,0.0237549518627146,0.7590115814167382,0.6639917739658798,0,0.035725229756975896,0,0,Green
2014-W09,2014-02-24,2014,110513,0.23800819813053667,0.5522999775423449,0.4912134536478446,0.6901835563310464,-0.003101833875435278,1.3316336670633104,0,0.7103962727387001,0.024225972201870255,0.7588482171424407,0.6619443283349595,0,0.015581877197296756,0,0,Green
2014-W10,2014-03-03,2014,113147,0.22277214596940265,0.5489850598719114,0.4957991866531439,0.6709955898737417,-0.022289800332739973,1.3093438667305706,0,0.7080874075290756,0.025701659680051045,0.7594907268891777,0.6566840881689735,0,0.019187966457304695,0,0,Green
2014-W11,2014-03-10,2014,114913,0.185122658010843,0.5022506439333309,0.4720998225880933,0.6848633450343155,-0.00842204517216627,1.3009218215584042,0,0.707602083992516,0.02605949863076033,0.7597210812540367,0.6554830867309953,0,0.013867755160573703,0,0,Green
2014-W12,2014-03-17,2014,115153,0.19354250432033904,0.48558041643247546,0.4534737155508537,0.7113802509595111,0.01809486075302935,1.3190166823114335,0,0.7077281762084223,0.026071995586048356,0.759872167380519,0.6555841850363257,0,0.026516905925195622,0,0,Green
2014-W13,2014-03-24,2014,114903,0.20437238366274163,0.4640412472226183,0.4366790482136358,0.7157286121409592,0.022443221934477453,1.341459904245911,0,0.7086164476911749,0.026024382768460943,0.7606652132280968,0.6565676821542531,0,0.004348361181448102,0,0,Green
2014-W14,2014-03-31,2014,113568,0.21084284305438153,0.4735282837549187,0.4447345126518388,0.6999727465608607,0.006687356354379004,1.34814726060029,0,0.7087879453161692,0.025951831595080153,0.7606916085063294,0.6568842821260089,0,0.01575586558009845,0,0,Green
2014-W15,2014-04-07,2014,112721,0.17333948421323445,0.4668419960850013,0.4417701434401873,0.7155366900099601,0.022251299803478397,1.3703985604037685,0,0.7085753282680776,0.025874262001990625,0.7603238522720588,0.6568268042640963,0,0.015563943449099393,0,0,Green
2014-W16,2014-04-14,2014,111751,0.1835061878640907,0.4575560102683556,0.433413818886334,0.7192321174704517,0.02594672726396996,1.3963452876677385,0,0.7099504518645304,0.02566181074165594,0.7612740733478424,0.6586268303812185,0,0.0036954274604915627,0,0,Green
2014-W17,2014-04-21,2014,112850,0.16069118298626495,0.42040467818025945,0.4082084522347962,0.7294245323931192,0.036139142186637496,1.432484429854376,0,0.7090001171085637,0.02448678384167676,0.7579736847919172,0.6600265494252102,0,0.010192414922667536,0,0,Green
2014-W18,2014-04-28,2014,112606,0.21713763032165248,0.4531708730768674,0.4242216803023617,0.728216678008583,0.03493128780210131,1.4674157176564773,0,0.709922357042027,0.02486184896081466,0.7596460549636563,0.6601986591203977,0,0.0012078543845361889,0,0,Green
2014-W19,2014-05-05,2014,113182,0.20782456574366948,0.45399037295749517,0.4264712732432069,0.725590479763673,0.03230508955719125,1.4997208072136685,0,0.7091597365693938,0.024085263130485212,0.7573302628303642,0.6609892103084234,0,0.0026261982449100607,0,0,Green
2014-W20,2014-05-12,2014,114385,0.2796870218997246,0.5088984914628228,0.44019404365223624,0.7439227660145893,0.050637375808107565,1.550358183021776,0,0.7096996184847912,0.024762234504460794,0.7592240874937128,0.6601751494758696,0,0.01833228625091632,0,0,Green
2014-W21,2014-05-19,2014,111150,0.1969680611785875,0.5005412695792556,0.45066157953753955,0.7415397803946722,0.048254390188190444,1.5986125732099665,0,0.7083771157253312,0.02204214041263757,0.7524613965506064,0.6642928349000561,0,0.0023829856199171218,0,0,Green
2014-W22,2014-05-26,2014,113646,0.20789117082871372,0.49148425466079343,0.44556432972905763,0.7345013739151771,0.04121598370869539,1.639828556918662,0,0.70826905937882,0.02190102551857086,0.7520711104159618,0.6644670083416783,0,0.007038406479495052,0,0,Green
2014-W23,2014-06-02,2014,115398,0.20499488725974455,0.47892029635843564,0.44030795162404607,0.7316672224954239,0.03838183228894221,1.6782103892076041,0,0.7102908216434332,0.022110850957957884,0.754512523559349,0.6660691197275174,0,0.0028341514197531836,0,0,Green
2014-W24,2014-06-09,2014,117649,0.31283733818391996,0.536930321776454,0.4458663796940515,0.7387371870295081,0.04545179682302636,1.7236621860306305,0,0.7126806563915384,0.022489107443063476,0.7576588712776654,0.6677024415054115,0,0.00706996453408415,0,0,Green
2014-W25,2014-06-16,2014,118301,0.26042890592640805,0.55134396150059,0.4686111097332013,0.7276291557525497,0.034343765546067995,1.7580059515766986,0,0.7144448367919505,0.022191906369422434,0.7588286495307953,0.6700610240531056,0,0.011108031276958363,0,0,Green
2014-W26,2014-06-23,2014,118192,0.2772691891160146,0.5615374613544317,0.46117048802364907,0.7554592927822962,0.062173902575814455,1.8201798541525132,0,0.7170193507115075,0.023838286061497686,0.7646959228345028,0.6693427785885121,0,0.02783013702974646,0,0,Green
2014-W27,2014-06-30,2014,111129,0.22463083443565585,0.525354930038973,0.4636440875117139,0.7276270458627538,0.03434165565627212,1.8545215098087853,0,0.7198986928160768,0.021196678606181883,0.7622920500284406,0.677505335603713,0,0.027832246919542336,0,0,Green
2014-W28,2014-07-07,2014,118975,0.23267072914477832,0.5254909751692436,0.4626481800762347,0.7242354142423024,0.0309500240358207,1.885471533844606,0,0.7208221918517748,0.020949419813593197,0.7627210314789612,0.6789233522245883,0,0.0033916316204514185,0,0,Green
2014-W29,2014-07-14,2014,118951,0.24665618616068802,0.5338246184260522,0.4616148903423636,0.7332304745306908,0.03994508432420907,1.925416618168815,0,0.7229745377617569,0.019816624140433073,0.762607786042623,0.6833412894808908,0,0.008995060288388368,0,0,Green
2014-W30,2014-07-21,2014,118899,0.22567893758568197,0.5133074849483915,0.4560679421550478,0.7274499679623234,0.034164577755841696,1.9595811959246567,0,0.725797256666186,0.015593751896204652,0.7569847604585953,0.6946097528737767,0,0.005780506568367372,0,0,Green
2014-W31,2014-07-28,2014,118995,0.21433673683768226,0.4942178202889301,0.44916156830739146,0.7222366082971867,0.028951218090705,1.9885324140153617,0,0.7276659198293296,0.012327529997152831,0.7523209798236352,0.703010859835024,0,0.0052133596651366965,0,0,Green
2014-W32,2014-08-04,2014,118803,0.20794087691388263,0.4835533646598449,0.44789105368812376,0.7069558224582619,0.013670432251780218,2.002202846267142,0,0.7274446984042672,0.01267010211604044,0.752784902636348,0.7021044941721863,0,0.015280785838924782,0,0,Green
2014-W33,2014-08-11,2014,116863,0.21514936292924194,0.4888133626555274,0.4531044538938931,0.7023439578034056,0.009058567596923917,2.011261413864066,0,0.7267754656873895,0.013638029873506874,0.7540515254344032,0.6994994059403757,0,0.004611864654856301,0,0,Green
2014-W34,2014-08-18,2014,113799,0.21537974850394115,0.4831173542484859,0.44686246559777865,0.715766828218094,0.022481438011612287,2.033742851875678,0,0.7275651697702511,0.012405968456156062,0.7523771066825632,0.702753232857939,0,0.01342287041468837,0,0,Green
2014-W35,2014-08-25,2014,108874,0.15404045042893622,0.443691619039176,0.4264058577688113,0.727770585566619,0.03448519536013728,2.0682280472358157,0,0.7281768645480841,0.012078967090836543,0.7523347987297572,0.7040189303664109,0,0.01200375734852499,0,0,Green
2014-W36,2014-09-01,2014,106910,0.16353942568515573,0.41292120614308775,0.40704789879192543,0.719369476666822,0.026084086460340328,2.094312133696156,0,0.7281837325079026,0.012073651414894901,0.7523310353376924,0.7040364296781128,0,0.00840110889979695,0,0,Green
2014-W37,2014-09-08,2014,109868,0.13749226344340482,0.40267602576244604,0.4050214856762673,0.6874092944196155,-0.005876095786866209,2.0884360379092897,0,0.7260829706092273,0.015117851624802683,0.7563186738588327,0.695847267359622,1,0.03196018224720654,0,1,Yellow
2014-W38,2014-09-15,2014,110287,0.14911095596035798,0.38485744017599705,0.3918189937988163,0.7001243536542462,0.006838963447764468,2.095275001357054,0,0.7246783543915105,0.016177107720494837,0.7570325698325002,0.6923241389505208,0,0.012715059234630677,0,0,Green
2014-W39,2014-09-22,2014,109999,0.19001990927190246,0.3873777131335402,0.3976608596890209,0.6991633779715414,0.005877987765059656,2.101152989122114,0,0.723356999301904,0.017148791477090444,0.7576545822560848,0.6890594163477232,0,0.0009609756827048122,0,0,Green
2014-W40,2014-09-29,2014,110537,0.24699421913024597,0.45988814631483593,0.42601024021086775,0.7428886590902193,0.04960326888373756,2.1507562580058517,0,0.7233052939556854,0.017084960203763107,0.7574752143632116,0.6891353735481592,0,0.043725281118677906,1,1,Yellow
2014-W41,2014-10-06,2014,111161,0.21680265560763218,0.48291740748260925,0.43896963115694254,0.7487645038884121,0.05547911368193037,2.2062353716877823,0,0.7236665301303724,0.017560551605870247,0.7587876333421129,0.688545426918632,0,0.005875844798192809,0,0,Green
2014-W42,2014-10-13,2014,111482,0.19067652177033065,0.4859413286275662,0.4506710936630107,0.7167602028522855,0.023474812645803755,2.229710184333586,1,0.7227794715772279,0.017432052360436538,0.757643576298101,0.6879153668563548,0,0.032004301036126614,0,1,Yellow
2014-W43,2014-10-20,2014,111229,0.127286948547591,0.42928580298234437,0.42681166779173474,0.6716526634265831,-0.02163272677989858,2.2080774575536877,0,0.7197787436237858,0.020683738299396685,0.7611462202225792,0.6784112670249924,1,0.04510753942570234,1,2,Orange
2014-W44,2014-10-27,2014,106761,0.1158100804600931,0.3803126604419795,0.3920087457872027,0.6601235902588038,-0.03316179994767787,2.17491565760601,0,0.7158480637852507,0.024081914416698838,0.7640118926186483,0.667684234951853,1,0.011529073167779291,0,1,Yellow
2014-W45,2014-11-03,2014,110158,0.12573757693494797,0.3744140446208933,0.3847074801412054,0.695483270532884,0.002197880326402224,2.1771135379324122,0,0.7142407695242673,0.024325745747137147,0.7628922610185416,0.665589278029993,0,0.035359680274080096,0,0,Green
2014-W46,2014-11-10,2014,110461,0.16954400195544128,0.3869368109990525,0.39845812876338516,0.6894200959279735,-0.0038652942785082356,2.1732482436539042,0,0.7109388096815512,0.022875103242879835,0.7566890161673109,0.6651886031957915,0,0.0060631746049104596,0,0,Green
2014-W47,2014-11-17,2014,109948,0.20636118892567396,0.43588120042806083,0.43061921176466594,0.6848589818708675,-0.008426408335614255,2.16482183531829,0,0.7088004064819569,0.023229225518945403,0.7552588575198477,0.662341955444066,0,0.004561114057106019,0,0,Green
2014-W48,2014-11-24,2014,103753,0.19887617707439784,0.44810932274086995,0.43160111111011223,0.7137269864138834,0.020441596207401713,2.1852634315256916,0,0.708274985090536,0.02297922610863417,0.7542334373078043,0.6623165328732676,0,0.028868004543015968,0,0,Green
2014-W49,2014-12-01,2014,108118,0.2016685473279195,0.4869795297339492,0.44999542484391425,0.7224984933717431,0.029213103165261378,2.214476534690953,1,0.7077383860325887,0.022485813986566645,0.7527100140057219,0.6627667580594554,0,0.008771506957859665,0,1,Yellow
2014-W50,2014-12-08,2014,106805,0.19100229390009832,0.4867495330545815,0.45424643428301786,0.7095461863930804,0.016260796186598703,2.230737330877552,1,0.7068431969541265,0.022011144536560574,0.7508654860272476,0.6628209078810053,0,0.012952306978662675,0,1,Yellow
2014-W51,2014-12-15,2014,111425,0.22932914516490913,0.5064182650183718,0.451525909913837,0.7379231042286672,0.044637714022185526,2.2753750448997376,1,0.7076275217507004,0.02285194844631164,0.7533314186433238,0.6619236248580771,0,0.028376917835586823,0,1,Yellow
2014-W52,2014-12-22,2014,105327,0.26522164307347595,0.5501056889514795,0.4720210779420689,0.7159799933348922,0.02269460312841043,2.298069648028148,1,0.7080787302945319,0.02292695520754824,0.7539326407096284,0.6622248198794355,0,0.021943110893775097,0,1,Yellow
2015-W01,2014-12-29,2014,107985,0.3209705051627541,0.5607643944725995,0.45875712199066626,0.7366745451258132,0.043389154919331485,2.3414588029474794,1,0.7097952596606523,0.023745541161208597,0.7572863419830694,0.6623041773382351,0,0.020694551790921056,0,1,Yellow
2015-W02,2015-01-05,2015,106549,0.28728566199588923,0.5673642657093064,0.48440540495391915,0.6943932293289669,0.0011078391224851325,2.3425666420699645,1,0.708726579716196,0.023942788329202238,0.7566121563746004,0.6608410030577916,0,0.04228131579684635,0,1,Yellow
2015-W03,2015-01-12,2015,104603,0.16785369444471,0.5143577708151039,0.4854210833202044,0.6717539124950729,-0.021531477711408842,2.3210351643585554,1,0.7059257460626187,0.024856742944188114,0.7556392319509949,0.6562122601742425,0,0.022639316833893974,0,1,Yellow
2015-W04,2015-01-19,2015,105622,0.12842968320993733,0.4346651616529113,0.43513537404596403,0.6563742833396772,-0.036911106866804544,2.2841240574917507,1,0.7027759863962614,0.02696536723513092,0.7567067208665232,0.6488452519259995,0,0.015379629155395702,0,1,Yellow
2015-W05,2015-01-26,2015,104123,0.1949905400343824,0.43918263925486917,0.43981153196256845,0.6579599331403396,-0.035325457066142096,2.2487986004256086,1,0.7013035183322975,0.028602971630242446,0.7585094615927824,0.6440975750718126,0,0.0015856498006624475,0,1,Yellow
2015-W06,2015-02-02,2015,105656,0.22377337775422124,0.49079343941586306,0.45955910240295395,0.703562397556462,0.010277007349980272,2.259075607775589,1,0.7014754205274084,0.028605843012119363,0.7586871065516472,0.6442637345031696,0,0.04560246441612237,1,2,Orange
2015-W07,2015-02-09,2015,106406,0.19013965377892225,0.45794226620309236,0.44491777553616696,0.6933741616374158,8.877143093410922e-05,2.2591643792065232,1,0.7011859597107022,0.028659709420957545,0.7585053785526172,0.6438665408687871,0,0.010188235919046162,0,1,Yellow
2015-W08,2015-02-16,2015,109500,0.28915068493150686,0.5120393118684365,0.4681281341609336,0.675824663878503,-0.017460726327978682,2.2417036528785443,1,0.6978327599501164,0.027420124338313496,0.7526730086267434,0.6429925112734894,0,0.01754949775891279,0,1,Yellow
2015-W09,2015-02-23,2015,109394,0.3192314020878659,0.5606062358709749,0.48158982356845403,0.679495656946427,-0.013789733260054726,2.22791391961849,1,0.6943693176030171,0.0249079350112634,0.7441851876255439,0.6445534475804904,0,0.0036709930679239555,0,1,Yellow
2015-W10,2015-03-02,2015,112318,0.3009045745116544,0.5862990132923167,0.4931198454718764,0.6868800605136027,-0.0064053296928789916,2.2215085899256106,1,0.6928753104860829,0.02438484795737062,0.7416450064008241,0.6441056145713416,0,0.007384403567175735,0,1,Yellow
2015-W11,2015-03-09,2015,114524,0.1616691697810066,0.5224430135459011,0.4957620130684731,0.6433757722219573,-0.049909617984524424,2.171598971941086,0,0.6914614659258517,0.026415326292372105,0.7442921185105958,0.6386308133411075,0,0.04350428829164543,1,1,Yellow
2015-W12,2015-03-16,2015,114454,0.156752931308648,0.4786575135457209,0.46260839849150065,0.674983162514585,-0.01830222769189671,2.1532967442491895,0,0.6922044445386406,0.02568642021638997,0.7435772849714205,0.6408316041058607,0,0.03160739029262771,0,0,Green
2015-W13,2015-03-23,2015,114382,0.18732842580126244,0.4718567847205291,0.45364442041274483,0.6783237471122616,-0.0149616430942201,2.1383351011549694,0,0.6913464683676096,0.025857150172750656,0.7430607687131109,0.6396321680221083,0,0.00334058459767661,0,0,Green
2015-W14,2015-03-30,2015,113227,0.14997306296201435,0.44024379353095666,0.4344610301258152,0.6756244952873794,-0.017660894919102277,2.120674206235867,0,0.6906566883355798,0.026094167207670004,0.7428450227509198,0.6384683539202398,0,0.002699251824882176,0,0,Green
2015-W15,2015-04-06,2015,113135,0.1978698015645026,0.43279751007648753,0.4276929945856749,0.6816847533815724,-0.011600636824909305,2.109073569410958,0,0.690497976911115,0.02614089769450588,0.7427797723001268,0.6382161815221032,0,0.006060258094192972,0,0,Green
2015-W16,2015-04-13,2015,112815,0.16766387448477596,0.44440110655679393,0.4377165404070337,0.6689154062637149,-0.024369983942766793,2.084703585468191,0,0.6882573979036066,0.02596495685049212,0.7401873116045908,0.6363274842026224,0,0.012769347117857488,0,0,Green
2015-W17,2015-04-20,2015,112878,0.17221247718776023,0.4361773691947591,0.43137433989971463,0.6782161028134235,-0.01506928739305824,2.0696342980751328,0,0.6860432783756907,0.024751107559761305,0.7355454934952133,0.6365410632561681,0,0.009300696549708554,0,0,Green
2015-W18,2015-04-27,2015,112822,0.11461417099501871,0.4026480557945961,0.40770092315740647,0.6661042184732422,-0.02718117173323953,2.0424531263418935,0,0.6838711799796988,0.024484741090325016,0.7328406621603488,0.6349016977990488,0,0.01211188434018129,0,0,Green
2015-W19,2015-05-04,2015,112737,0.1755590445018051,0.39699120379102965,0.40007451323567594,0.705381847810918,0.012096457604436228,2.0545495839463297,0,0.6822441171588113,0.02161712287444878,0.7254783629077088,0.6390098714099137,0,0.03927762933767576,0,0,Green
2015-W20,2015-05-11,2015,113787,0.17286684770668004,0.428510260354986,0.4203322031060159,0.6993263628064668,0.0060409725999850394,2.0605905565463147,0,0.68141143563239,0.020543313203956793,0.7224980620403036,0.6403248092244764,0,0.006055485004451189,0,0,Green
2015-W21,2015-05-18,2015,110975,0.19610723135841407,0.45183025140540584,0.4314163968961187,0.7101577107733995,0.016872320566917787,2.0774628771132324,0,0.6800855939147694,0.017404939663208045,0.7148954732411855,0.6452757145883533,0,0.010831347966932747,0,0,Green
2015-W22,2015-05-25,2015,113231,0.22763200890215576,0.4571651431269278,0.42959342632900677,0.7199802819510648,0.02669489174458306,2.1041577688578155,0,0.6813649465458742,0.01934431700606525,0.7200535805580047,0.6426763125337437,0,0.009822571177665274,0,0,Green
2015-W23,2015-06-01,2015,115921,0.183167847068262,0.4739038956341637,0.450915403990013,0.6871951261583785,-0.0060902640481032,2.098067504809712,0,0.6821370072290396,0.01924844063815417,0.7206338885053479,0.6436401259527312,0,0.03278515579268626,0,0,Green
2015-W24,2015-06-08,2015,117900,0.2406446140797286,0.4961760937287198,0.44813362083595404,0.7190096411588848,0.02572425095240305,2.1237917557621153,0,0.68526877512,0.019919919495290407,0.7251086141105808,0.6454289361294191,0,0.03181451500050625,0,0,Green
2015-W25,2015-06-15,2015,118231,0.29676649947983186,0.541165633073206,0.4560515445464619,0.7272743006908058,0.033988910484324064,2.157780666246439,0,0.6887344934975232,0.020923077050600127,0.7305806475987235,0.646888339396323,0,0.008264659531921015,0,0,Green
2015-W26,2015-06-22,2015,118103,0.25481994530198215,0.5518025470701313,0.47836624846834885,0.6993103520819046,0.006024961875422896,2.163805628121862,0,0.6885218912237954,0.020785630111514797,0.730093151446825,0.6469506310007658,0,0.027963948608901168,0,0,Green
2015-W27,2015-06-29,2015,112139,0.19572138149974586,0.5189939060658743,0.4726023553485171,0.7060972977104376,0.012811907503955888,2.1766175356258177,0,0.6891580480274464,0.021133737606202675,0.7314255232398518,0.646890572815041,0,0.006786945628532992,0,0,Green
